2012-11-09 07:29:46,\N,DeltaT2CoolingZoneInSpec
2012-11-09 18:29:45,\N,RuntimeExcessive
2012-11-09 17:59:45,\N,RuntimeExcessive
2010-10-30 14:15:00,2010-10-30 14:29:54,ZoneOutOfSpec
2010-10-31 14:14:47,2010-10-31 14:44:52,ZoneOutOfSpec
2010-11-04 11:45:00,2010-11-04 12:29:42,OutputSetToOff
2010-11-04 12:14:47,2010-11-04 12:29:42,OutputSetToOff
2010-11-01 13:21:17,2010-11-05 10:59:58,DATACHECK
2010-11-07 00:44:47,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:48,2010-11-07 01:00:01,DATACHECK
2010-11-07 00:59:58,2010-11-07 01:14:42,DATACHECK
2010-11-07 00:59:59,2010-11-07 01:14:43,DATACHECK
2010-11-07 00:59:59,2010-11-07 01:14:43,DATACHECK
2010-11-07 00:59:59,2010-11-07 01:14:43,DATACHECK
2010-11-07 00:59:59,2010-11-07 01:14:43,DATACHECK
2010-11-07 00:59:42,2010-11-07 01:14:46,DATACHECK
2010-11-07 00:59:42,2010-11-07 01:14:46,DATACHECK
2010-11-07 00:59:43,2010-11-07 01:14:47,DATACHECK
2010-11-07 00:59:44,2010-11-07 01:14:48,DATACHECK
2010-11-07 00:59:47,2010-11-07 01:14:50,DATACHECK
2010-11-07 00:59:46,2010-11-07 01:14:50,DATACHECK
2010-11-07 00:59:49,2010-11-07 01:14:53,DATACHECK
2010-11-07 00:59:51,2010-11-07 01:14:55,DATACHECK
2010-11-07 00:59:53,2010-11-07 01:14:57,DATACHECK
2010-11-07 00:59:59,2010-11-07 01:14:59,DATACHECK
2010-11-07 00:59:59,2010-11-07 01:14:59,DATACHECK
2010-11-07 00:59:59,2010-11-07 01:14:59,DATACHECK
2010-11-07 00:59:59,2010-11-07 01:14:59,DATACHECK
2010-11-07 00:59:56,2010-11-07 01:15:00,DATACHECK
2010-11-08 13:44:58,2010-11-08 17:59:44,DeltaT1CoolingZoneInSpec
2010-11-09 00:44:47,2010-11-09 03:14:47,RuntimeExcessive
2010-11-09 09:59:55,2010-11-09 10:14:48,DeltaT1CoolingZoneInSpec
2010-11-09 11:15:01,2010-11-09 11:29:53,DeltaT1CoolingZoneInSpec
2010-11-09 11:44:46,2010-11-09 19:44:47,DeltaT1CoolingZoneInSpec
2010-11-09 20:59:45,2010-11-09 21:59:58,RuntimeExcessive
2010-11-09 20:59:50,2010-11-09 23:14:55,RuntimeExcessive
2010-11-09 17:59:56,2010-11-10 01:14:49,RuntimeExcessive
2010-11-10 13:59:52,2010-11-10 16:29:46,DeltaT1CoolingZoneInSpec
2010-11-10 20:59:42,2010-11-10 22:29:42,RuntimeExcessive
2010-11-10 17:59:47,2010-11-11 01:15:00,RuntimeExcessive
2010-11-11 17:59:58,2010-11-12 01:14:49,RuntimeExcessive
2010-11-12 19:29:47,2010-11-13 01:14:42,RuntimeExcessive
2010-11-13 21:29:44,2010-11-14 00:59:56,RuntimeExcessive
2010-11-16 00:59:58,2010-11-16 01:14:53,RuntimeExcessive
2010-11-16 21:14:42,2010-11-17 01:14:45,RuntimeExcessive
2010-11-17 12:44:41,2010-11-17 14:59:59,OutputSetToOff
2010-11-17 12:44:41,2010-11-17 14:59:59,OutputSetToOff
2010-11-17 22:59:42,2010-11-17 23:15:01,RuntimeExcessive
2010-11-17 20:44:51,2010-11-18 01:14:57,RuntimeExcessive
2010-11-20 20:59:55,2010-11-21 01:14:51,RuntimeExcessive
2010-11-21 22:14:50,2010-11-21 23:14:49,RuntimeExcessive
2010-11-21 20:30:00,2010-11-22 01:14:41,RuntimeExcessive
2010-11-22 21:14:49,2010-11-22 22:44:48,RuntimeExcessive
2010-11-22 20:29:51,2010-11-23 01:14:51,RuntimeExcessive
2010-11-23 20:44:54,2010-11-24 01:14:56,RuntimeExcessive
2010-11-24 20:00:00,2010-11-24 21:14:48,RuntimeExcessive
2010-11-24 21:44:57,2010-11-24 23:15:01,RuntimeExcessive
2010-11-24 21:14:53,2010-11-25 01:14:52,RuntimeExcessive
2010-11-26 11:14:51,2010-11-26 23:14:51,HighCO2
2010-11-29 21:14:48,2010-11-29 23:00:01,RuntimeExcessive
2010-11-29 22:45:00,2010-11-29 23:14:50,RuntimeExcessive
2010-12-03 11:29:52,2010-12-03 13:44:46,HighCO2
2010-12-23 17:59:45,2010-12-23 20:59:55,HighCO2
2010-12-28 20:44:51,2010-12-28 23:29:42,HighCO2
2010-12-29 10:59:58,2010-12-29 11:14:50,OutputSetToOff
2010-12-29 10:59:58,2010-12-29 11:14:50,OutputSetToOff
2010-12-29 12:59:54,2010-12-29 16:14:46,HighCO2
2011-01-03 11:44:53,2011-01-03 13:59:53,HighCO2
2011-01-04 14:12:40,2011-01-04 17:33:49,NOCOMMS
2011-01-09 13:34:11,2011-01-09 17:17:22,NOCOMMS
2011-01-13 03:34:03,2011-01-13 07:38:27,NOCOMMS
2011-01-13 08:29:49,2011-01-13 08:44:43,OpenCircuit
2011-01-13 10:44:46,2011-01-13 10:59:59,OpenCircuit
2011-01-14 07:14:58,2011-01-14 07:29:52,OpenCircuit
2011-01-15 05:59:54,2011-01-15 06:14:48,OpenCircuit
2011-01-15 12:59:59,2011-01-15 18:14:57,HighCO2
2011-01-16 08:29:52,2011-01-16 08:44:46,OpenCircuit
2011-01-17 10:29:45,2011-01-17 12:44:48,HighCO2
2011-01-21 20:14:52,2011-01-21 22:59:57,HighCO2
2011-01-22 07:14:58,2011-01-22 07:29:50,OpenCircuit
2011-01-22 11:59:42,2011-01-22 15:14:57,HighCO2
2011-01-22 15:29:51,2011-01-22 18:44:41,HighCO2
2011-01-26 11:14:50,2011-01-27 01:14:52,DeltaT1HeatingZoneNotSpec
2011-01-27 02:29:42,2011-01-27 05:29:50,DeltaT1HeatingZoneInSpec
2011-01-27 07:29:58,2011-01-27 10:29:51,DeltaT1HeatingZoneNotSpec
2011-02-02 05:59:45,2011-02-02 06:15:00,OpenCircuit
2011-02-02 10:29:47,2011-02-02 10:44:43,DeltaT1HeatingZoneInSpec
2011-02-02 10:44:43,2011-02-02 11:00:00,HeatingZoneNotSpec
2011-02-02 23:14:48,2011-02-02 23:29:41,OpenCircuit
2011-02-04 21:14:59,2011-02-05 00:30:00,HighCO2
2011-02-05 17:29:50,2011-02-06 00:59:55,HighCO2
2011-02-07 06:59:49,2011-02-07 07:14:43,DeltaT1HeatingZoneInSpec
2011-02-09 05:59:47,2011-02-09 06:14:43,OpenCircuit
2011-02-09 05:01:40,2011-02-09 12:38:13,NOCOMMS
2011-02-11 19:29:43,2011-02-12 00:59:43,HighCO2
2011-02-12 07:14:47,2011-02-12 07:30:00,OpenCircuit
2011-02-12 11:44:47,2011-02-12 22:59:58,HighCO2
2011-02-12 22:59:58,2011-02-12 23:14:56,OpenCircuit
2011-02-12 23:14:56,2011-02-13 04:44:45,HighCO2
2011-02-13 12:14:44,2011-02-13 18:59:59,HighCO2
2011-02-19 13:14:58,2011-02-19 13:29:54,SupplyTempTooCold
2011-02-19 21:29:55,2011-02-19 21:59:46,RuntimeExcessive
2011-02-20 15:29:42,2011-02-20 16:44:44,SupplyTempTooCold
2011-02-16 16:57:41,2011-02-23 10:44:56,DATACHECK
2011-02-23 11:14:59,2011-02-23 13:14:46,OutputSetToOff
2011-02-25 15:29:45,2011-02-25 15:44:58,HeatingZoneNotSpec
2011-02-25 16:14:44,2011-02-25 16:29:58,DeltaT1HeatingZoneInSpec
2011-02-27 11:29:58,2011-02-27 15:44:41,HighCO2
2011-03-01 06:22:21,2011-03-01 15:42:44,NOCOMMS
2011-03-11 21:14:59,2011-03-11 21:59:59,RuntimeExcessive
2011-03-17 15:29:55,2011-03-17 16:00:00,DeltaT2CoolingZoneInSpec
2011-03-17 17:29:59,2011-03-17 17:59:45,DeltaT2CoolingZoneInSpec
2011-03-17 19:44:47,2011-03-17 20:29:53,DeltaT2CoolingZoneInSpec
2011-03-18 08:02:47,2011-03-18 13:07:19,NOCOMMS
2011-03-20 14:14:58,2011-03-20 17:29:42,DeltaT2CoolingZoneInSpec
2011-03-22 16:14:41,2011-03-22 17:14:45,DeltaT2CoolingZoneInSpec
2011-03-25 16:14:52,2011-03-25 19:30:00,DeltaT1CoolingZoneInSpec
2011-04-02 22:14:46,2011-04-03 00:44:50,RuntimeExcessive
2011-04-03 11:44:54,2011-04-03 11:59:51,DeltaT2CoolingZoneInSpec
2011-04-03 13:29:48,2011-04-03 13:59:54,DeltaT2CoolingZoneInSpec
2011-04-03 15:29:55,2011-04-03 17:44:56,DeltaT2CoolingZoneInSpec
2011-04-03 19:14:58,2011-04-03 19:44:44,DeltaT2CoolingZoneInSpec
2011-04-05 13:13:47,2011-04-05 14:29:49,DATACHECK
2011-04-05 13:24:55,2011-04-05 14:45:00,DATACHECK
2011-04-07 13:59:59,2011-04-07 14:29:48,DeltaT2CoolingZoneInSpec
2011-04-07 16:15:00,2011-04-07 16:29:53,DeltaT2CoolingZoneInSpec
2011-04-07 17:59:54,2011-04-07 18:30:00,DeltaT2CoolingZoneInSpec
2011-04-08 07:14:41,2011-04-08 07:44:48,SupplyTempTooCold
2011-04-08 12:14:43,2011-04-08 12:29:57,DeltaT2CoolingZoneInSpec
2011-04-08 13:29:53,2011-04-08 13:59:42,DeltaT2CoolingZoneInSpec
