2012-10-10 15:36:18,\N,DATACHECK
2010-02-09 05:44:25,2010-02-09 11:24:31,NOCOMMS
2010-02-10 21:29:58,2010-02-10 21:44:53,ZoneOutOfSpec
2010-02-11 21:14:57,2010-02-11 21:29:52,ZoneOutOfSpec
2010-02-11 22:29:52,2010-02-11 22:59:53,ZoneOutOfSpec
2010-02-11 23:14:58,2010-02-11 23:29:52,ZoneOutOfSpec
2010-02-11 23:31:02,2010-02-12 02:41:05,NOCOMMS
2010-02-12 11:29:54,2010-02-12 11:45:00,ZoneOutOfSpec
2010-02-13 20:59:50,2010-02-13 21:14:56,ZoneOutOfSpec
2010-02-13 21:30:01,2010-02-13 21:44:55,ZoneOutOfSpec
2010-02-13 23:26:47,2010-02-14 07:21:53,NOCOMMS
2010-02-15 21:29:53,2010-02-15 21:44:57,ZoneOutOfSpec
2010-02-15 21:59:52,2010-02-15 22:14:57,ZoneOutOfSpec
2010-02-16 19:59:58,2010-02-16 20:14:52,ZoneOutOfSpec
2010-02-16 19:22:53,2010-02-17 05:43:01,NOCOMMS
2010-02-17 19:14:59,2010-02-17 19:29:52,ZoneOutOfSpec
2010-02-17 19:44:59,2010-02-17 20:29:51,ZoneOutOfSpec
2010-02-18 15:44:55,2010-02-18 16:00:00,ZoneOutOfSpec
2010-02-18 16:14:55,2010-02-18 16:30:00,ZoneOutOfSpec
2010-02-18 16:44:54,2010-02-18 16:59:59,ZoneOutOfSpec
2010-02-18 17:44:51,2010-02-18 17:59:57,ZoneOutOfSpec
2010-02-19 15:29:49,2010-02-19 18:00:00,DeltaT1CoolingZoneInSpec
2010-02-19 19:59:58,2010-02-19 21:29:57,DeltaT1CoolingZoneInSpec
2010-02-19 21:44:51,2010-02-19 22:29:56,DeltaT1CoolingZoneInSpec
2010-02-19 23:29:56,2010-02-20 01:44:50,RuntimeExcessive
2010-02-20 11:59:56,2010-02-20 18:29:51,DeltaT1CoolingZoneInSpec
2010-02-20 19:29:52,2010-02-20 23:14:54,DeltaT1CoolingZoneInSpec
2010-02-20 22:14:56,2010-02-21 01:44:55,RuntimeExcessive
2010-02-20 23:24:35,2010-02-21 07:24:41,NOCOMMS
2010-02-21 12:59:55,2010-02-21 19:00:01,DeltaT1CoolingZoneInSpec
2010-02-21 20:14:53,2010-02-21 22:29:52,DeltaT1CoolingZoneInSpec
2010-02-21 20:44:53,2010-02-22 01:14:52,DeltaT1CoolingZoneInSpec
2010-02-22 00:29:58,2010-02-22 01:29:57,RuntimeExcessive
2010-02-22 12:59:52,2010-02-22 16:30:01,DeltaT1CoolingZoneInSpec
2010-02-22 16:44:54,2010-02-22 17:00:01,DeltaT1CoolingZoneInSpec
2010-02-22 17:14:56,2010-02-22 17:30:00,DeltaT1CoolingZoneInSpec
2010-02-22 20:14:51,2010-02-22 21:14:58,DeltaT1CoolingZoneInSpec
2010-02-22 20:29:57,2010-02-23 01:14:50,DeltaT1CoolingZoneInSpec
2010-02-23 00:29:56,2010-02-23 01:45:01,RuntimeExcessive
2010-02-23 11:59:54,2010-02-23 14:14:56,DeltaT1CoolingZoneInSpec
2010-02-23 14:29:51,2010-02-23 14:44:55,DeltaT1CoolingZoneInSpec
2010-02-23 19:44:51,2010-02-23 19:59:57,DeltaT1CoolingZoneInSpec
2010-02-23 21:29:54,2010-02-23 21:45:00,DeltaT1CoolingZoneInSpec
2010-02-23 23:14:49,2010-02-24 01:44:51,DeltaT1CoolingZoneInSpec
2010-02-23 23:29:55,2010-02-24 01:44:51,RuntimeExcessive
2010-02-24 10:44:54,2010-02-24 14:29:55,DeltaT1CoolingZoneInSpec
2010-02-24 14:45:00,2010-02-24 14:59:53,DeltaT1CoolingZoneInSpec
2010-02-24 15:15:00,2010-02-24 15:29:54,DeltaT1CoolingZoneInSpec
2010-02-24 17:14:58,2010-02-24 17:29:51,DeltaT1CoolingZoneInSpec
2010-02-24 21:44:53,2010-02-24 22:44:51,DeltaT1CoolingZoneInSpec
2010-02-24 22:14:51,2010-02-25 01:45:00,RuntimeExcessive
2010-02-25 12:14:56,2010-02-25 12:29:50,DeltaT1CoolingZoneInSpec
2010-02-25 13:00:00,2010-02-25 13:29:59,DeltaT1CoolingZoneInSpec
2010-02-25 17:44:57,2010-02-25 17:59:52,DeltaT1CoolingZoneInSpec
2010-02-25 19:44:52,2010-02-25 19:59:59,DeltaT1CoolingZoneInSpec
2010-02-25 21:29:59,2010-02-25 22:14:52,DeltaT1CoolingZoneInSpec
2010-02-25 23:44:50,2010-02-26 01:14:50,DeltaT1CoolingZoneInSpec
2010-02-25 22:14:52,2010-02-26 01:44:50,RuntimeExcessive
2010-02-26 10:45:00,2010-02-26 11:14:59,DeltaT1CoolingZoneInSpec
2010-02-26 11:29:53,2010-02-26 11:44:59,DeltaT1CoolingZoneInSpec
2010-02-26 12:59:49,2010-02-26 13:14:55,DeltaT1CoolingZoneInSpec
2010-02-26 22:14:54,2010-02-27 01:44:53,RuntimeExcessive
