2012-11-09 07:30:02,\N,DeltaT2CoolingZoneInSpec
2012-11-09 11:36:37,\N,DATACHECK
2012-11-09 18:29:48,\N,RuntimeExcessive
2010-11-07 00:44:40,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:40,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:59,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:59,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:59,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:40,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:40,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:59,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:40,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:41,2010-11-07 01:00:01,DATACHECK
2010-11-07 00:44:42,2010-11-07 01:00:02,DATACHECK
2010-11-07 00:59:42,2010-11-07 01:14:42,DATACHECK
2010-11-07 00:59:43,2010-11-07 01:14:43,DATACHECK
2010-11-07 00:59:43,2010-11-07 01:14:44,DATACHECK
2010-11-07 00:59:46,2010-11-07 01:14:46,DATACHECK
2010-11-07 00:59:46,2010-11-07 01:14:47,DATACHECK
2010-11-07 00:59:51,2010-11-07 01:14:51,DATACHECK
2010-11-07 00:59:51,2010-11-07 01:14:52,DATACHECK
2010-11-07 00:59:54,2010-11-07 01:14:54,DATACHECK
2010-11-07 00:59:56,2010-11-07 01:14:57,DATACHECK
2010-11-07 00:59:59,2010-11-07 01:14:59,DATACHECK
2010-11-08 20:59:48,2010-11-09 02:29:44,DeltaT1CoolingZoneInSpec
2010-11-09 00:14:46,2010-11-09 03:14:49,RuntimeExcessive
2010-11-09 12:59:55,2010-11-09 13:14:55,DeltaT1CoolingZoneInSpec
2010-11-09 15:59:49,2010-11-09 16:14:49,DeltaT1CoolingZoneInSpec
2010-11-09 17:29:51,2010-11-09 21:59:44,DeltaT2CoolingZoneInSpec
2010-11-09 21:45:01,2010-11-09 23:14:46,RuntimeExcessive
2010-11-09 23:14:54,2010-11-09 23:29:56,DeltaT1CoolingZoneInSpec
2010-11-09 22:59:43,2010-11-10 00:59:57,DeltaT1CoolingZoneInSpec
2010-11-10 12:14:58,2010-11-10 12:29:59,DeltaT1CoolingZoneInSpec
2010-11-10 20:44:58,2010-11-11 01:14:43,DeltaT1CoolingZoneInSpec
2010-11-11 12:59:57,2010-11-11 13:29:55,DeltaT1CoolingZoneInSpec
2010-11-11 17:29:51,2010-11-11 18:44:52,DeltaT1CoolingZoneInSpec
2010-11-11 21:44:48,2010-11-11 23:14:53,RuntimeExcessive
2010-11-11 19:44:50,2010-11-12 01:14:46,DeltaT2CoolingZoneInSpec
2010-11-12 08:44:45,2010-11-12 08:59:50,DeltaT1CoolingZoneInSpec
2010-11-12 13:29:56,2010-11-12 13:44:55,DeltaT2HeatingZoneInSpec
2010-11-12 10:14:49,2010-11-12 14:59:58,DeltaT1CoolingZoneInSpec
2010-11-12 17:29:56,2010-11-12 18:29:54,DeltaT1CoolingZoneInSpec
2010-11-12 19:29:53,2010-11-12 23:59:52,DeltaT2CoolingZoneInSpec
2010-11-13 00:29:51,2010-11-13 01:14:54,RuntimeExcessive
2010-11-12 13:44:55,2010-11-13 01:14:54,DeltaT2HeatingZoneNotSpec
2010-11-13 06:59:47,2010-11-13 15:59:55,DeltaT2HeatingZoneNotSpec
2010-11-13 17:29:56,2010-11-13 22:44:48,DeltaT1CoolingZoneInSpec
2010-11-13 15:59:55,2010-11-13 23:59:46,DeltaT2HeatingZoneInSpec
2010-11-13 17:59:50,2010-11-14 01:14:51,RuntimeExcessive
2010-11-13 23:59:46,2010-11-14 01:14:51,DeltaT2HeatingZoneNotSpec
2010-11-14 07:59:59,2010-11-14 12:14:55,DeltaT2HeatingZoneNotSpec
2010-11-14 18:59:47,2010-11-15 01:14:51,RuntimeExcessive
2010-11-14 12:14:55,2010-11-15 01:14:51,DeltaT2HeatingZoneInSpec
2010-11-15 07:00:00,2010-11-15 07:15:00,DeltaT2HeatingZoneNotSpec
