DEMAND1,2011-07-12 12:14:47,499.69,47.30
METER,2011-07-12 12:14:50,499.69,47.30
DEMAND1,2011-07-12 12:29:57,511.13,42.14
METER,2011-07-12 12:30:00,511.13,42.14
DEMAND1,2011-07-12 12:44:50,520.31,41.70
METER,2011-07-12 12:44:53,520.31,41.70
DEMAND1,2011-07-12 12:59:58,530.94,41.79
METER,2011-07-12 13:00:01,530.94,41.79
DEMAND1,2011-07-12 13:14:51,541.44,42.37
METER,2011-07-12 13:14:54,541.44,42.37
DEMAND1,2011-07-12 13:18:55,544.31,42.08
DEMAND1,2011-07-12 13:18:55,544.31,42.08
METER,2011-07-12 13:30:00,544.31,42.08
METER,2011-07-12 13:44:50,544.31,42.08
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
DEMAND1,2011-07-12 13:59:48,573.94,45.60
METER,2011-07-12 13:59:51,573.94,45.60
METER,2011-07-12 14:14:47,573.94,45.60
METER,2011-07-12 14:29:56,573.94,45.60
METER,2011-07-12 14:44:48,573.94,45.60
METER,2011-07-12 14:59:56,573.94,45.60
METER,2011-07-12 15:14:48,573.94,45.60
METER,2011-07-12 15:29:56,573.94,45.60
METER,2011-07-12 15:44:48,573.94,45.60
METER,2011-07-12 15:59:56,573.94,45.60
METER,2011-07-12 16:14:48,573.94,45.60
METER,2011-07-12 16:29:55,573.94,45.60
METER,2011-07-12 16:44:46,573.94,45.60
METER,2011-07-12 16:59:54,573.94,45.60
METER,2011-07-12 17:14:46,573.94,45.60
DEMAND1,2011-07-12 17:27:32,733.63,56.13
METER,2011-07-12 17:29:48,733.63,56.13
DEMAND1,2011-07-12 17:32:13,737.94,54.53
DEMAND1,2011-07-12 17:32:13,737.94,54.53
DEMAND1,2011-07-12 17:32:13,737.94,54.53
METER,2011-07-12 17:44:55,737.94,54.53
METER,2011-07-12 17:59:46,737.94,54.53
METER,2011-07-12 18:15:01,737.94,54.53
DEMAND1,2011-07-12 18:29:52,786.38,49.95
METER,2011-07-12 18:29:55,786.38,49.95
DEMAND1,2011-07-12 18:44:48,798.25,47.01
METER,2011-07-12 18:44:51,798.25,47.01
DEMAND1,2011-07-12 18:59:30,810.25,46.88
METER,2011-07-12 18:59:49,810.25,46.88
DEMAND1,2011-07-12 19:11:45,820.00,50.21
METER,2011-07-12 19:14:49,820.00,50.21
DEMAND1,2011-07-12 19:29:35,833.69,49.60
METER,2011-07-12 19:29:54,833.69,49.60
DEMAND1,2011-07-12 19:44:38,845.88,46.75
METER,2011-07-12 19:44:57,845.88,46.75
DEMAND1,2011-07-12 19:59:55,858.44,46.75
METER,2011-07-12 19:59:58,858.44,46.75
DEMAND1,2011-07-12 20:14:19,869.94,49.50
METER,2011-07-12 20:14:55,869.94,49.50
DEMAND1,2011-07-12 20:29:32,880.88,41.47
METER,2011-07-12 20:29:52,880.88,41.47
DEMAND1,2011-07-12 20:44:55,892.56,46.66
METER,2011-07-12 20:44:58,892.56,46.66
DEMAND1,2011-07-12 20:59:55,904.63,49.22
METER,2011-07-12 20:59:58,904.63,49.22
DEMAND1,2011-07-12 21:14:55,916.81,53.73
METER,2011-07-12 21:14:58,916.81,53.73
DEMAND1,2011-07-12 21:29:49,931.50,59.20
METER,2011-07-12 21:29:52,931.50,59.20
DEMAND1,2011-07-12 21:44:45,944.31,36.35
METER,2011-07-12 21:44:48,944.31,36.35
DEMAND1,2011-07-12 21:59:57,953.94,39.62
METER,2011-07-12 22:00:00,953.94,39.62
DEMAND1,2011-07-12 22:14:55,965.69,70.43
METER,2011-07-12 22:14:58,965.69,70.43
DEMAND1,2011-07-12 22:29:51,979.56,36.99
METER,2011-07-12 22:29:54,979.56,36.99
DEMAND1,2011-07-12 22:44:47,988.88,37.15
METER,2011-07-12 22:44:50,988.88,37.15
DEMAND1,2011-07-12 22:59:46,1000.50,51.62
METER,2011-07-12 22:59:49,1000.50,51.62
DEMAND1,2011-07-12 23:14:46,1016.00,69.38
METER,2011-07-12 23:14:49,1016.00,69.38
DEMAND1,2011-07-12 23:29:56,1033.94,68.80
METER,2011-07-12 23:30:00,1033.94,68.80
DEMAND1,2011-07-12 23:44:55,1047.88,46.82
METER,2011-07-12 23:44:58,1047.88,46.82
DEMAND1,2011-07-12 23:59:49,1060.06,61.47
METER,2011-07-12 23:59:52,1060.06,61.47
DEMAND1,2011-07-13 00:14:48,1074.88,64.54
METER,2011-07-13 00:14:51,1074.88,64.54
DEMAND1,2011-07-13 00:29:52,1086.63,54.18
METER,2011-07-13 00:29:55,1086.63,54.18
DEMAND1,2011-07-13 00:44:50,1102.31,62.56
METER,2011-07-13 00:44:53,1102.31,62.56
DEMAND1,2011-07-13 00:59:52,1113.75,65.31
METER,2011-07-13 00:59:55,1113.75,65.31
DEMAND1,2011-07-13 01:14:51,1127.25,61.47
METER,2011-07-13 01:14:54,1127.25,61.47
DEMAND1,2011-07-13 01:29:48,1140.69,43.62
METER,2011-07-13 01:29:51,1140.69,43.62
METER,2011-07-13 01:44:47,1153.31,55.65
DEMAND1,2011-07-13 01:45:00,1153.63,55.68
DEMAND1,2011-07-13 01:59:56,1162.44,25.60
METER,2011-07-13 01:59:59,1162.44,25.60
DEMAND1,2011-07-13 02:14:56,1166.50,9.12
METER,2011-07-13 02:14:59,1166.50,9.12
DEMAND1,2011-07-13 02:29:51,1169.00,10.08
METER,2011-07-13 02:29:55,1169.00,10.08
DEMAND1,2011-07-13 02:44:46,1171.25,8.61
METER,2011-07-13 02:44:49,1171.25,8.61
DEMAND1,2011-07-13 02:59:57,1173.38,9.18
METER,2011-07-13 03:00:00,1173.38,9.18
DEMAND1,2011-07-13 03:14:57,1175.69,9.15
METER,2011-07-13 03:15:00,1175.69,9.15
DEMAND1,2011-07-13 03:29:51,1178.00,8.64
METER,2011-07-13 03:29:54,1178.00,8.64
DEMAND1,2011-07-13 03:44:46,1180.25,8.96
METER,2011-07-13 03:44:49,1180.25,8.96
DEMAND1,2011-07-13 03:59:57,1182.50,9.09
METER,2011-07-13 04:00:00,1182.50,9.09
DEMAND1,2011-07-13 04:14:52,1184.81,8.64
METER,2011-07-13 04:14:55,1184.81,8.64
DEMAND1,2011-07-13 04:29:47,1187.00,11.87
METER,2011-07-13 04:29:50,1187.00,11.87
DEMAND1,2011-07-13 04:44:58,1189.44,9.34
METER,2011-07-13 04:45:01,1189.44,9.34
DEMAND1,2011-07-13 04:59:52,1191.75,10.05
METER,2011-07-13 04:59:55,1191.75,10.05
DEMAND1,2011-07-13 05:14:49,1193.88,8.67
METER,2011-07-13 05:14:52,1193.88,8.67
DEMAND1,2011-07-13 05:29:45,1196.31,8.93
METER,2011-07-13 05:29:48,1196.31,8.93
DEMAND1,2011-07-13 05:44:56,1198.56,10.11
METER,2011-07-13 05:44:59,1198.56,10.11
DEMAND1,2011-07-13 05:59:51,1200.81,8.64
METER,2011-07-13 05:59:54,1200.81,8.64
DEMAND1,2011-07-13 06:14:46,1203.31,8.96
METER,2011-07-13 06:14:49,1203.31,8.96
DEMAND1,2011-07-13 06:29:57,1205.50,8.64
METER,2011-07-13 06:30:00,1205.50,8.64
DEMAND1,2011-07-13 06:44:53,1207.81,8.67
METER,2011-07-13 06:44:56,1207.81,8.67
DEMAND1,2011-07-13 06:59:48,1210.25,9.12
METER,2011-07-13 06:59:51,1210.25,9.12
DEMAND1,2011-07-13 07:14:58,1212.50,8.70
METER,2011-07-13 07:15:01,1212.50,8.70
