2010-10-23 16:14:46,2010-10-23 16:29:59,ZoneOutOfSpec
2010-10-23 16:59:49,2010-10-23 17:14:43,ZoneOutOfSpec
2010-10-23 17:44:49,2010-10-23 17:59:44,ZoneOutOfSpec
2010-10-24 05:59:18,2010-10-24 13:16:59,NOCOMMS
2010-10-24 13:59:53,2010-10-24 16:14:55,ZoneOutOfSpec
2010-10-24 16:29:50,2010-10-24 16:59:55,ZoneOutOfSpec
2010-10-24 17:14:50,2010-10-24 17:29:44,ZoneOutOfSpec
2010-10-25 13:59:47,2010-10-25 14:14:58,ZoneOutOfSpec
2010-10-25 14:44:47,2010-10-25 15:14:55,ZoneOutOfSpec
2010-10-26 14:44:49,2010-10-26 16:44:59,ZoneOutOfSpec
2010-10-27 12:59:59,2010-10-27 16:44:43,ZoneOutOfSpec
2010-10-29 15:59:48,2010-10-29 16:14:44,ZoneOutOfSpec
2010-10-29 17:14:56,2010-10-29 17:29:49,ZoneOutOfSpec
2010-10-30 12:44:47,2010-10-30 12:59:59,ZoneOutOfSpec
2010-10-30 13:59:53,2010-10-30 18:15:00,ZoneOutOfSpec
2010-10-31 12:59:43,2010-10-31 17:44:56,ZoneOutOfSpec
2010-11-01 14:14:52,2010-11-01 14:44:59,ZoneOutOfSpec
2010-11-01 15:14:46,2010-11-01 15:29:58,ZoneOutOfSpec
2010-11-06 15:14:55,2010-11-06 15:59:55,ZoneOutOfSpec
2010-11-06 16:14:49,2010-11-06 16:29:44,ZoneOutOfSpec
2010-11-06 16:44:56,2010-11-06 16:59:50,ZoneOutOfSpec
2010-11-06 17:14:44,2010-11-06 17:29:57,ZoneOutOfSpec
2010-11-07 00:44:48,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:49,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:45:00,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:45:00,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:45:00,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:48,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:48,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:45:00,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:48,2010-11-07 01:00:00,DATACHECK
2010-11-07 00:44:50,2010-11-07 01:00:01,DATACHECK
2010-11-07 00:59:56,2010-11-07 01:14:44,DATACHECK
2010-11-07 00:59:59,2010-11-07 01:14:46,DATACHECK
2010-11-07 00:59:45,2010-11-07 01:14:50,DATACHECK
2010-11-07 00:59:45,2010-11-07 01:14:51,DATACHECK
2010-11-07 00:59:48,2010-11-07 01:14:53,DATACHECK
2010-11-07 00:59:50,2010-11-07 01:14:55,DATACHECK
2010-11-07 00:59:52,2010-11-07 01:14:57,DATACHECK
2010-11-07 00:59:54,2010-11-07 01:15:00,DATACHECK
2010-11-08 12:44:59,2010-11-08 12:59:53,ZoneOutOfSpec
2010-11-08 13:14:48,2010-11-08 13:30:01,ZoneOutOfSpec
2010-11-08 13:59:48,2010-11-08 14:44:48,CoolingZoneNotSpec
2010-11-08 15:00:00,2010-11-08 15:14:53,CoolingZoneNotSpec
2010-11-08 17:30:01,2010-11-08 17:44:56,DeltaT1CoolingZoneInSpec
2010-11-08 20:59:53,2010-11-08 21:14:46,DeltaT1CoolingZoneInSpec
2010-11-08 21:30:00,2010-11-08 21:59:48,DeltaT1CoolingZoneInSpec
2010-11-08 22:15:00,2010-11-08 22:29:54,DeltaT1CoolingZoneInSpec
2010-11-08 23:44:50,2010-11-09 00:29:57,RuntimeExcessive
2010-11-09 13:14:46,2010-11-09 16:14:46,CoolingZoneNotSpec
2010-11-10 09:29:50,2010-11-10 10:14:50,DeltaT1CoolingZoneInSpec
2010-11-10 18:29:47,2010-11-11 00:29:53,RuntimeExcessive
2010-11-10 10:14:50,2010-11-11 00:29:53,DeltaT1CoolingZoneNotSpec
2010-11-11 09:59:53,2010-11-11 10:29:59,DeltaT1CoolingZoneInSpec
2010-11-11 11:29:48,2010-11-11 17:14:58,CoolingZoneNotSpec
2010-11-11 18:29:48,2010-11-11 21:59:56,RuntimeExcessive
2010-11-11 21:14:49,2010-11-11 23:14:46,RuntimeExcessive
2010-11-12 11:44:46,2010-11-12 11:59:57,DeltaT2CoolingZoneInSpec
2010-11-12 12:29:46,2010-11-12 12:59:53,DeltaT2CoolingZoneInSpec
2010-11-12 13:44:51,2010-11-12 13:59:45,DeltaT2CoolingZoneInSpec
2010-11-12 21:29:52,2010-11-12 22:14:53,RuntimeExcessive
2010-11-13 06:59:48,2010-11-13 09:29:44,DeltaT1CoolingZoneInSpec
2010-11-13 11:59:55,2010-11-13 12:44:55,CoolingZoneNotSpec
2010-11-13 12:44:55,2010-11-13 18:59:44,DeltaT1CoolingZoneNotSpec
2010-11-13 18:59:44,2010-11-13 19:59:55,CoolingZoneNotSpec
2010-11-13 18:29:57,2010-11-14 00:29:48,RuntimeExcessive
2010-11-14 08:59:47,2010-11-14 09:14:59,DeltaT1CoolingZoneInSpec
2010-11-14 12:44:50,2010-11-14 12:59:44,DeltaT1CoolingZoneInSpec
2010-11-14 19:14:52,2010-11-14 19:44:59,DeltaT2CoolingZoneInSpec
2010-11-15 10:29:49,2010-11-15 11:14:49,DeltaT1CoolingZoneInSpec
2010-11-16 06:59:49,2010-11-16 09:14:53,DeltaT1CoolingZoneInSpec
2010-11-16 13:44:56,2010-11-16 13:59:49,DeltaT2CoolingZoneInSpec
2010-11-16 18:29:59,2010-11-16 18:44:53,RuntimeExcessive
2010-11-17 09:59:43,2010-11-17 10:14:55,DeltaT1CoolingZoneInSpec
2010-11-17 11:59:48,2010-11-17 12:14:43,DeltaT1CoolingZoneInSpec
2010-11-17 12:14:50,2010-11-17 12:29:44,DeltaT1CoolingZoneInSpec
2010-11-17 13:59:47,2010-11-17 14:29:54,CoolingZoneNotSpec
2010-11-18 08:00:00,2010-11-18 09:29:44,DeltaT1CoolingZoneInSpec
2010-11-18 12:14:46,2010-11-18 12:59:47,CoolingZoneNotSpec
2010-11-18 12:59:47,2010-11-18 17:59:47,DeltaT1CoolingZoneNotSpec
2010-11-18 17:59:47,2010-11-18 19:14:51,CoolingZoneNotSpec
2010-11-18 18:29:52,2010-11-19 00:29:45,RuntimeExcessive
2010-11-19 06:59:52,2010-11-19 07:14:46,DeltaT1CoolingZoneInSpec
2010-11-19 07:44:50,2010-11-19 08:59:59,DeltaT1CoolingZoneInSpec
2010-11-19 11:14:45,2010-11-19 11:29:56,DeltaT1CoolingZoneInSpec
2010-11-19 15:30:01,2010-11-19 15:44:56,CoolingZoneNotSpec
2010-11-19 20:44:54,2010-11-19 23:14:56,DeltaT2CoolingZoneInSpec
2010-11-20 11:59:45,2010-11-20 12:59:58,CoolingZoneNotSpec
2010-11-20 13:14:52,2010-11-20 16:00:00,CoolingZoneNotSpec
2010-11-20 21:29:55,2010-11-21 00:29:51,RuntimeExcessive
2010-11-21 21:14:59,2010-11-21 23:14:53,RuntimeExcessive
2010-11-21 20:29:45,2010-11-22 00:29:56,RuntimeExcessive
2010-11-22 10:44:48,2010-11-22 16:59:43,CoolingZoneNotSpec
2010-11-22 21:29:52,2010-11-22 22:44:58,DeltaT2CoolingZoneInSpec
2010-11-22 21:29:59,2010-11-22 23:00:00,RuntimeExcessive
2010-11-23 15:44:59,2010-11-23 16:29:59,CoolingZoneNotSpec
2010-11-23 16:44:53,2010-11-23 16:59:48,CoolingZoneNotSpec
2010-11-24 11:14:50,2010-11-24 11:29:44,CoolingZoneNotSpec
2010-11-24 11:44:55,2010-11-24 12:59:43,CoolingZoneNotSpec
2010-11-24 14:14:47,2010-11-24 15:44:48,CoolingZoneNotSpec
2010-11-24 15:59:59,2010-11-24 16:59:53,CoolingZoneNotSpec
2010-11-24 21:14:54,2010-11-24 23:14:50,RuntimeExcessive
2010-11-28 09:00:01,2010-11-28 09:14:55,DeltaT1CoolingZoneInSpec
2010-11-28 13:44:51,2010-11-28 14:14:56,CoolingZoneNotSpec
2010-11-28 14:44:43,2010-11-28 14:59:55,CoolingZoneNotSpec
2010-11-28 18:44:58,2010-11-28 22:44:53,DeltaT2CoolingZoneInSpec
2010-11-30 08:14:54,2010-11-30 10:29:55,DeltaT1CoolingZoneInSpec
2010-12-01 17:15:00,2010-12-01 17:29:53,DeltaT1CoolingZoneInSpec
2010-12-02 11:44:48,2010-12-02 12:00:00,DeltaT1CoolingZoneInSpec
2010-12-02 13:59:59,2010-12-02 14:29:47,CoolingZoneNotSpec
2010-12-02 15:14:47,2010-12-02 15:29:59,CoolingZoneNotSpec
2010-12-02 15:59:46,2010-12-02 16:44:46,CoolingZoneNotSpec
2010-12-03 12:44:54,2010-12-03 12:59:47,CoolingZoneNotSpec
